CID,TikTok,Type,Date,Plus,Minus
7359138280010645509,ageofangel,Weekly Rank,5/13/2025,"7,500",
7359136672245809158,natalianope,Weekly Rank,5/13/2025,"10,000",
7368626525710794769,daisy_dew4,Weekly Rank,5/13/2025,"7,500",
7359136272692117509,fitchefkory,Weekly Rank,5/13/2025,"5,000",
7359137865995091974,siren_ofthe_stars,Weekly Rank,5/13/2025,"3,750",
7497777597393190929,stefanielauryn415,Weekly Rank,5/13/2025,"2,500",
7359135813340266502,itsjimmay,Weekly Rank,5/13/2025,"1,250",
7491102902766043137,turkcotton,Weekly Rank,5/13/2025,"3,750",
7493756388112515089,tavidagreatest,Weekly Rank,5/13/2025,"2,500",
7497406457571328001,nickisham,Weekly Rank,5/13/2025,"1,250",
7359137631822708741,sam_g_89,Gifted,5/11/2025,,-24500
7359136672245809158,natalianope,Music Match-Up,5/10/2025,"22,000",-12000
7480335399009746960,paulschofield_bass,Music Match-Up,5/10/2025,,
7497406457571328001,nickisham,Music Match-Up,5/10/2025,,
7359135084659736581,samanthasingsit,Music Match-Up,5/10/2025,,
7359138280010645509,ageofangel,Bonus,5/10/2025,"70,000",-70000
7359135084659736581,samanthasingsit,Royal Rumble,5/9/2025,,-6000
7359135408745447429,b.herbz,Royal Rumble,5/9/2025,,
7420590887278755856,everlucent18,Royal Rumble,5/9/2025,,
7359134961959632902,thecyrilia,Royal Rumble,5/9/2025,,-2000
7409743090665242641,theviolution,Royal Rumble,5/9/2025,"3,000",-1000
7417960855335354369,pcdrums76,Royal Rumble,5/9/2025,,
7359134701724041221,yourfavderek,Royal Rumble,5/9/2025,,
7359134813120659461,jeremiahboutross,Royal Rumble,5/9/2025,"3,000",-1000
7359137032024752133,djbowiejane,Royal Rumble,5/9/2025,"2,000",
7403953558330032145,annaaweartist,Royal Rumble,5/9/2025,,
7359136272692117509,fitchefkory,Royal Rumble,5/9/2025,"4,500",
7475522637507198992,maplespectre,Royal Rumble,5/9/2025,,
7444838821734268929,fishon053,Royal Rumble,5/9/2025,,
7457781689205669905,leo_notdicapri0,Royal Rumble,5/9/2025,,
7460667880711995408,aquarius5518,Gifted,5/9/2025,,-10000
7359135097779519493,bryton.39,Royal Rumble,5/7/2025,"2,000",-2000
7359134960558571525,smity194,Royal Rumble,5/7/2025,"2,000",-2000
7359136672245809158,natalianope,Royal Rumble,5/7/2025,"18,000",-18000
7359135264167428102,coloreomusic,Royal Rumble,5/7/2025,,
7359134875728969734,wagnerwrld,Royal Rumble,5/7/2025,,
7359137032024752133,djbowiejane,Royal Rumble,5/7/2025,,
7359138475368513541,scarlettjlopez,Royal Rumble,5/7/2025,,
7359137631822708741,sam_g_89,Royal Rumble,5/7/2025,"26,000",-16000
7359134574070398981,sierralandasmr,Royal Rumble,5/7/2025,,
7359134813120659461,jeremiahboutross,Royal Rumble,5/7/2025,,
7359134574070398981,sierralandasmr,Gifted,5/7/2025,,-23600
7359135322615185413,aaronhunt30,Gifted,5/7/2025,,-34000
7359135097779519493,bryton.39,Bonus,5/6/2025,"35,000",-35000
7359137668212490245,sebbythecatdad,Bonus,5/6/2025,"35,000",-35000
7359135097779519493,bryton.39,Weekly Rank,5/6/2025,"40,000",
7359134574070398981,sierralandasmr,Weekly Rank,5/6/2025,"25,000",
7359135283092226053,oregonstargirl,Weekly Rank,5/6/2025,"15,000",
7454359110578864145,alliemsx,Weekly Rank,5/6/2025,"15,000",
7451090481020321808,growandglowasmr,Weekly Rank,5/6/2025,"5,000",
7359134961959632902,thecyrilia,Weekly Rank,5/6/2025,"2,500",
7359135322615185413,aaronhunt30,Weekly Rank,5/6/2025,"10,000",
7359137098496114693,theonlybreeee,Weekly Rank,5/6/2025,"7,500",
7359136672245809158,natalianope,Weekly Rank,5/6/2025,"5,000",
7498149470513889297,sierralevesquemusic,Weekly Rank,5/6/2025,"7,500",
7493406574925348880,vcvdog,Weekly Rank,5/6/2025,"5,000",
7491102902766043137,turkcotton,Weekly Rank,5/6/2025,"2,500",
UK,stiansings,Royal Rumble,5/2/2025,,
7359137032024752133,djbowiejane,Royal Rumble,5/2/2025,,
7359136672245809158,natalianope,Royal Rumble,5/2/2025,"18,500",-9000
7359135105165656069,freekbass,Royal Rumble,5/2/2025,"2,000",
7359135407344386054,sims.erection,Royal Rumble,5/2/2025,,
7359134701724041221,yourfavderek,Royal Rumble,5/2/2025,,
7420590887278755856,everlucent18,Royal Rumble,5/2/2025,,
7409743090665242641,theviolution,Royal Rumble,5/2/2025,"2,000",
7367578011811627024,cityboiup,Royal Rumble,5/2/2025,"2,000",
7359139443036389382,hotsenorita2,Royal Rumble,5/2/2025,,
7359135160358699014,kayy.jayy26,Royal Rumble,5/2/2025,,
7497406457571328001,nickisham,Royal Rumble,5/2/2025,,
7359135918558576646,amyluwho982,Royal Rumble,5/2/2025,,
7359135097779519493,bryton.39,Royal Rumble,4/30/2025,"110,000",-110000
UK,stiansings,Royal Rumble,4/30/2025,"65,000",-115000
7359134813120659461,jeremiahboutross,Royal Rumble,4/30/2025,,-20000
7359135264167428102,coloreomusic,Royal Rumble,4/30/2025,,-5000
7359134960558571525,smity194,Royal Rumble,4/30/2025,,-26000
7409743090665242641,theviolution,Royal Rumble,4/30/2025,,-17000
7359137927504396293,coyotefunn,Royal Rumble,4/30/2025,"20,000",-70000
7359134961959632902,thecyrilia,Royal Rumble,4/30/2025,,-10000
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,4/30/2025,,-40000
7417960855335354369,pcdrums76,Royal Rumble,4/30/2025,,-1000
7359135084659736581,samanthasingsit,Royal Rumble,4/30/2025,"5,000",-25000
7359134574070398981,sierralandasmr,Royal Rumble,4/30/2025,,
7359135097779519493,bryton.39,Gifted,4/30/2025,,-50000
7359134814559174662,haiyy29,Creator Clash,4/29/2025,"6,500",
7359135084659736581,samanthasingsit,Creator Clash,4/29/2025,"7,300",
7359134961959632902,thecyrilia,Creator Clash,4/29/2025,"6,500",
7359135084659736581,samanthasingsit,Gifted,4/29/2025,,-15000
7359135097779519493,bryton.39,Bonus,4/29/2025,"70,000",-70000
7359134909191159814,skylerclarkk,Gifted,4/29/2025,,-15000
7417960855335354369,pcdrums76,Gifted,4/28/2025,,-52000
7409743090665242641,theviolution,Gifted,4/28/2025,,-30000
7451090481020321808,growandglowasmr,Gifted,4/27/2025,,-10000
7359135084659736581,samanthasingsit,Weekly Rank,4/27/2025,"20,000",
7359135097779519493,bryton.39,Weekly Rank,4/27/2025,"12,500",
7409743090665242641,theviolution,Weekly Rank,4/27/2025,"7,500",
7359134961959632902,thecyrilia,Weekly Rank,4/27/2025,"7,500",
7451090481020321808,growandglowasmr,Weekly Rank,4/27/2025,"5,000",
7421725851278082065,itsyofavdessie_3,Weekly Rank,4/27/2025,"2,500",
7421067575049601041,yayarodz007,Weekly Rank,4/27/2025,"5,000",
7359136672245809158,natalianope,Weekly Rank,4/27/2025,"3,750",
7359137032024752133,djbowiejane,Weekly Rank,4/27/2025,"2,500",
7472502126602862608,prettyinink1,Weekly Rank,4/27/2025,"3,750",
7431307183314485249,roxannedover1,Weekly Rank,4/27/2025,"2,500",
7463189233814093840,dukes11.11,Weekly Rank,4/27/2025,"1,250",
7359135105165656069,freekbass,Music Match-Up,4/26/2025,,
7359134961959632902,thecyrilia,Music Match-Up,4/26/2025,,
7359135084659736581,samanthasingsit,Music Match-Up,4/26/2025,,
7409743090665242641,theviolution,Music Match-Up,4/26/2025,,
7359134875733000198,maiazakay,Music Match-Up,4/26/2025,"45,000",
7417960855335354369,pcdrums76,Music Match-Up,4/26/2025,,
7359135264167428102,coloreomusic,Music Match-Up,4/26/2025,,
7359134909191159814,skylerclarkk,Music Match-Up,4/26/2025,"10,000",
7409743090665242641,theviolution,Royal Rumble,4/25/2025,"5,000",-3000
7359135408745447429,b.herbz,Royal Rumble,4/25/2025,"2,000",
7420590887278755856,everlucent18,Royal Rumble,4/25/2025,,
7417960855335354369,pcdrums76,Royal Rumble,4/25/2025,,
7359134682556170245,smilinjacks69,Royal Rumble,4/25/2025,,
7359134981857280006,averyszabo,Royal Rumble,4/25/2025,"11,000",-4000
7460310629711134737,its_cassieherman,Royal Rumble,4/25/2025,,
7359136208586637317,thebellaflora_,Royal Rumble,4/25/2025,"3,000",-1000
7485530922788454417,rivikah,Royal Rumble,4/25/2025,,
7485532583095369744,audreywelly,Royal Rumble,4/25/2025,,
7461440310519021584,melissaeastwick,Royal Rumble,4/25/2025,,
7359139443036389382,hotsenorita2,Royal Rumble,4/25/2025,,
7359134875733000198,maiazakay,Daily Rank,4/25/2025,,
7359134585688522757,ashleydawnofficial,Daily Rank,4/25/2025,,
7359134701724041221,yourfavderek,Gifted,4/23/2025,,-7500
7359135097779519493,bryton.39,Royal Rumble,4/23/2025,"25,000",
7359135736874467333,jovanijara99,Royal Rumble,4/23/2025,,
7359135084659736581,samanthasingsit,Royal Rumble,4/23/2025,"19,000",-14000
7359134574070398981,sierralandasmr,Royal Rumble,4/23/2025,,-2000
7359134960558571525,smity194,Royal Rumble,4/23/2025,,
7359134813120659461,jeremiahboutross,Royal Rumble,4/23/2025,"7,000",-2000
7359135264167428102,coloreomusic,Royal Rumble,4/23/2025,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,4/23/2025,,
7359135160358699014,kayy.jayy26,Royal Rumble,4/23/2025,,
7433607263870517264,alexaraeemusic,Royal Rumble,4/23/2025,"5,000",
7359134701724041221,yourfavderek,Royal Rumble,4/23/2025,,
7359135407344386054,sims.erection,Royal Rumble,4/23/2025,,
7359135407344386054,sims.erection,Gifted,4/23/2025,,-30000
7359135105165656069,freekbass,Gifted,4/23/2025,,-47000
7359137668212490245,sebbythecatdad,Gifted,4/22/2025,,-30000
7359135105165656069,freekbass,Gifted,4/22/2025,,-45000
7359135105165656069,freekbass,Gifted,4/21/2025,,-35000
7417960855335354369,pcdrums76,Gifted,4/21/2025,,-50000
7409743090665242641,theviolution,Gifted,4/21/2025,,-30000
7359135097779519493,bryton.39,Bonus,4/21/2025,"35,000",-35000
7359137668212490245,sebbythecatdad,Bonus,4/21/2025,"35,000",-35000
7359135105165656069,freekbass,Gifted,4/20/2025,,-35000
7359138475368513541,scarlettjlopez,Gifted,4/20/2025,,-9000
7417960855335354369,pcdrums76,Weekly Rank,4/20/2025,"20,000",
7359137668212490245,sebbythecatdad,Weekly Rank,4/20/2025,"12,500",
7409743090665242641,theviolution,Weekly Rank,4/20/2025,"7,500",
7359134701724041221,yourfavderek,Weekly Rank,4/20/2025,"7,500",
7359134961959632902,thecyrilia,Weekly Rank,4/20/2025,"5,000",
7359138475368513541,scarlettjlopez,Weekly Rank,4/20/2025,"5,000",
7359136672245809158,natalianope,Weekly Rank,4/20/2025,"5,000",
7359137032024752133,djbowiejane,Weekly Rank,4/20/2025,"3,750",
7359134682556170245,smilinjacks69,Weekly Rank,4/20/2025,"2,500",
7460667880711995408,aquarius5518,Weekly Rank,4/20/2025,"3,750",
7460667852887162896,sarahnicholekeck,Weekly Rank,4/20/2025,"2,500",
7463189233814093840,dukes11.11,Weekly Rank,4/20/2025,"1,250",
UK,stiansings,Music Match-Up,4/19/2025,,
7409743090665242641,theviolution,Music Match-Up,4/19/2025,"42,000",-12000
7359134961959632902,thecyrilia,Music Match-Up,4/19/2025,,
7359134909191159814,skylerclarkk,Music Match-Up,4/19/2025,"6,000",-6000
7359135084659736581,samanthasingsit,Music Match-Up,4/19/2025,,
7359135097779519493,bryton.39,Bonus,4/19/2025,"35,000",-35000
7417960855335354369,pcdrums76,Bonus,4/19/2025,"35,000",-35000
7359138475368513541,scarlettjlopez,Gifted,4/18/2025,,-20000
7433607263870517264,alexaraeemusic,Gifted,4/18/2025,,-20000
7359135408745447429,b.herbz,Rookie Rumble,4/17/2025,"2,000",-2000
7420590887278755856,everlucent18,Rookie Rumble,4/17/2025,"1,000",-1000
7359137865995091974,siren_ofthe_stars,Rookie Rumble,4/17/2025,"1,000",-1000
7359135160358699014,kayy.jayy26,Rookie Rumble,4/17/2025,"2,000",-2000
7475522637507198992,maplespectre,Rookie Rumble,4/17/2025,"1,000",-1000
7431307183314485249,roxannedover1,Rookie Rumble,4/17/2025,"1,000",-1000
7485530922788454417,rivikah,Rookie Rumble,4/17/2025,"2,000",-2000
7413973748551909393,idaffne,Rookie Rumble,4/17/2025,"1,000",-1000
7486530145088471056,courtelliottt,Rookie Rumble,4/17/2025,"1,000",-1000
7359135918558576646,amyluwho982,Rookie Rumble,4/17/2025,"1,000",-1000
7359134585688522757,ashleydawnofficial,Gifted,4/17/2025,,-40000
UK,stiansings,Royal Rumble,4/17/2025,"3,000",-1000
7359135408745447429,b.herbz,Royal Rumble,4/17/2025,,
UK,barbiekwrt,Royal Rumble,4/17/2025,,
7359135160358699014,kayy.jayy26,Royal Rumble,4/17/2025,,
7417960855335354369,pcdrums76,Royal Rumble,4/17/2025,"5,000",-3000
7359134813120659461,jeremiahboutross,Royal Rumble,4/17/2025,,
UK,elizzamusic,Royal Rumble,4/17/2025,,
7359135591147274246,twinkerbell__,Royal Rumble,4/17/2025,"10,000",-3000
7444838821734268929,fishon053,Royal Rumble,4/17/2025,"2,000",
7359137865995091974,siren_ofthe_stars,Royal Rumble,4/17/2025,,
7359135303527038981,lethallyblondee,Royal Rumble,4/17/2025,,
UK,miss_leigh_ding,Royal Rumble,4/17/2025,,
7359135097779519493,bryton.39,Royal Rumble,4/16/2025,"14,000",-14000
7409743090665242641,theviolution,Royal Rumble,4/16/2025,,
7417960855335354369,pcdrums76,Royal Rumble,4/16/2025,,
7359135084659736581,samanthasingsit,Royal Rumble,4/16/2025,,
7359135727810052101,hotterjakepaul,Royal Rumble,4/16/2025,,
7359134813120659461,jeremiahboutross,Royal Rumble,4/16/2025,,
7359135160358699014,kayy.jayy26,Royal Rumble,4/16/2025,,
7359134574070398981,sierralandasmr,Royal Rumble,4/16/2025,"9,000",-4000
7359137631822708741,sam_g_89,Royal Rumble,4/16/2025,"5,000",
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,4/16/2025,,
7359137032024752133,djbowiejane,Royal Rumble,4/16/2025,"5,000",
7359136272692117509,fitchefkory,Royal Rumble,4/16/2025,,
7359134960558571525,smity194,Royal Rumble,4/16/2025,,
7359134701724041221,yourfavderek,Royal Rumble,4/16/2025,,
7359138475368513541,scarlettjlopez,Royal Rumble,4/16/2025,"20,000",
7359134701724041221,yourfavderek,Gifted,4/16/2025,,-2500
7359134574070398981,sierralandasmr,Gifted,4/16/2025,,-5000
7417960855335354369,pcdrums76,Gifted,4/15/2025,,-35000
7409743090665242641,theviolution,Bonus,4/13/2025,"35,000",-35000
7359135105165656069,freekbass,Music Match-Up,4/12/2025,"68,000",-18000
7359136363951816710,rockylanemusic,Music Match-Up,4/12/2025,,
UK,stiansings,Music Match-Up,4/12/2025,"9,000",-9000
7359134961959632902,thecyrilia,Music Match-Up,4/12/2025,,
7359135084659736581,samanthasingsit,Music Match-Up,4/12/2025,,
7359135264167428102,coloreomusic,Music Match-Up,4/12/2025,,
7417960855335354369,pcdrums76,Bonus,4/12/2025,"70,000",-35000
7359135097779519493,bryton.39,Bonus,4/11/2025,"35,000",-35000
7454734552142118928,thewhisperfaerieasmr,Rookie Rumble,4/10/2025,"2,000",-2000
7444838821734268929,fishon053,Rookie Rumble,4/10/2025,"2,000",-2000
7420590887278755856,everlucent18,Rookie Rumble,4/10/2025,"1,000",-1000
7461440310519021584,melissaeastwick,Rookie Rumble,4/10/2025,"1,000",-1000
7431307183314485249,roxannedover1,Rookie Rumble,4/10/2025,"1,000",-1000
7457781689205669905,leo_notdicapri0,Rookie Rumble,4/10/2025,"1,000",-1000
7488499378634637329,stainedbykane6,Rookie Rumble,4/10/2025,"1,000",-1000
7449640519917158417,chuckshadow,Rookie Rumble,4/10/2025,"1,000",-1000
7451621595094794257,mikemgtv,Rookie Rumble,4/10/2025,"1,000",-1000
7467472515904831489,backwoodscaiden,Rookie Rumble,4/10/2025,"1,000",-1000
7485530922788454417,rivikah,Rookie Rumble,4/10/2025,"1,000",-1000
7450994065371365393,tastydan,Rookie Rumble,4/10/2025,"1,000",-1000
7359135918558576646,amyluwho982,Rookie Rumble,4/10/2025,"2,000",-2000
7417960855335354369,pcdrums76,Royal Rumble,4/10/2025,,
7409743090665242641,theviolution,Royal Rumble,4/10/2025,"9,000",-7000
7359137032024752133,djbowiejane,Royal Rumble,4/10/2025,"2,000",
UK,evolutionguidance,Royal Rumble,4/10/2025,,
7420590887278755856,everlucent18,Royal Rumble,4/10/2025,,
7359136220175237125,samuelciafaloni,Royal Rumble,4/10/2025,,
UK,rosemixing,Royal Rumble,4/10/2025,,
7451621595094794257,mikemgtv,Royal Rumble,4/10/2025,,
7359136758577004549,worldwideinc_08,Royal Rumble,4/10/2025,,
7359139443036389382,hotsenorita2,Royal Rumble,4/10/2025,,
7359135160358699014,kayy.jayy26,Royal Rumble,4/10/2025,"2,000",
7457014893879754769,nekosnowlily,Royal Rumble,4/10/2025,,
7359134960558571525,smity194,Royal Rumble,4/10/2025,"7,000",
UK,elizzamusic,Royal Rumble,4/10/2025,,
UK,stiansings,Royal Rumble,4/9/2025,,
7359135097779519493,bryton.39,Royal Rumble,4/9/2025,"49,000",-14000
7359135264167428102,coloreomusic,Royal Rumble,4/9/2025,,
7359137032024752133,djbowiejane,Royal Rumble,4/9/2025,"5,000",
7417960855335354369,pcdrums76,Royal Rumble,4/9/2025,,
7359135826238013445,fun_with_kermit_usa,Royal Rumble,4/9/2025,,
7359134960558571525,smity194,Royal Rumble,4/9/2025,"5,000",
7359135084659736581,samanthasingsit,Royal Rumble,4/9/2025,"2,000",-2000
7359134961959632902,thecyrilia,Royal Rumble,4/9/2025,,
7433607263870517264,alexaraeemusic,Royal Rumble,4/9/2025,,
7359134875728969734,xx_teamwagner4l_xx,Royal Rumble,4/9/2025,"9,000",-4000
7359134574070398981,sierralandasmr,Royal Rumble,4/9/2025,,
7359136272692117509,fitchefkory,Royal Rumble,4/9/2025,,
7359135733719957510,justincaabrera,Royal Rumble,4/9/2025,"2,000",-2000
7359134701724041221,yourfavderek,Royal Rumble,4/9/2025,"2,000",-2000
7359134574070398981,sierralandasmr,Gifted,4/9/2025,,-20000
7359135097779519493,bryton.39,Gifted,4/9/2025,,-35000
7359137668212490245,sebbythecatdad,Gifted,4/9/2025,,
7359135097779519493,bryton.39,Bonus,4/8/2025,"35,000",-35000
7417960855335354369,pcdrums76,Bonus,4/7/2025,"70,000",-35000
7409743090665242641,theviolution,Bonus,4/7/2025,"35,000",-35000
7359134814559174662,haiyy29,Gifted,4/7/2025,,-30000
7359134960558571525,smity194,Weekly Rank,4/7/2025,"40,000",
7417960855335354369,pcdrums76,Weekly Rank,4/7/2025,"25,000",
7359137668212490245,sebbythecatdad,Weekly Rank,4/7/2025,"15,000",
7359134574070398981,sierralandasmr,Weekly Rank,4/7/2025,"7,500",
7359135084659736581,samanthasingsit,Weekly Rank,4/7/2025,"10,000",
7451090481020321808,growandglowasmr,Weekly Rank,4/7/2025,"2,500",
7359137032024752133,djbowiejane,Weekly Rank,4/7/2025,"5,000",
7359135589712560133,silvershadowmark,Weekly Rank,4/7/2025,"3,750",
7359134710397763589,swug_asmr,Weekly Rank,4/7/2025,"2,500",
7460667852887162896,sarahnicholekeck,Weekly Rank,4/7/2025,"3,750",
7480335399009746960,paulschofield_bass,Weekly Rank,4/7/2025,"2,500",
7478878992511221776,littleloli74,Weekly Rank,4/7/2025,"1,250",
7417960855335354369,pcdrums76,Bonus,4/6/2025,"70,000",-70000
7409743090665242641,theviolution,Music Match-Up,4/5/2025,,
7359136363951816710,rockylanemusic,Music Match-Up,4/5/2025,,
7359135084659736581,samanthasingsit,Music Match-Up,4/5/2025,,-18000
7359134909191159814,skylerclarkk,Music Match-Up,4/5/2025,"39,000",-9000
7359135264167428102,coloreomusic,Music Match-Up,4/5/2025,,
7359134456151867397,luke.h.reynoldsmusic,Music Match-Up,4/5/2025,,
7359134909191159814,skylerclarkk,Gifted,4/5/2025,,-30000
7409743090665242641,theviolution,Bonus,4/5/2025,"35,000",-35000
7359135727810052101,hotterjakepaul,Gifted,4/5/2025,,-10000
7359135105165656069,freekbass,Gifted,4/4/2025,,-9500
7359135097779519493,bryton.39,Gifted,4/4/2025,,-35000
7359135097779519493,bryton.39,Bonus,4/4/2025,"35,000",-35000
7359138374126665733,gatorreb3l321,Rookie Rumble,4/3/2025,"2,000",-2000
7420590887278755856,everlucent18,Rookie Rumble,4/3/2025,"2,000",-2000
7475522637507198992,maplespectre,Rookie Rumble,4/3/2025,"2,000",-2000
7457781689205669905,leo_notdicapri0,Rookie Rumble,4/3/2025,"2,000",-2000
7431307183314485249,roxannedover1,Rookie Rumble,4/3/2025,"2,000",-2000
7449640519917158417,chuckshadow,Rookie Rumble,4/3/2025,"2,000",-2000
7467472515904831489,backwoodscaiden,Rookie Rumble,4/3/2025,"2,000",-2000
7461440310519021584,melissaeastwick,Rookie Rumble,4/3/2025,"2,000",-2000
7455857931691507713,sebastianadamick,Rookie Rumble,4/3/2025,"2,000",-2000
7461409708025430033,crazycatladytalk,Rookie Rumble,4/3/2025,"2,000",-2000
7450994065371365393,tastydan,Rookie Rumble,4/3/2025,"2,000",-2000
7359135918558576646,amyluwho982,Rookie Rumble,4/3/2025,"2,000",-2000
