,Host,3/9,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
182,7535567490525675533,nita_b1068,GO,,8,@azphillips78,,DYLAN,9,Y,1.00,2,31%,7,5,9,15,6,"2,007","6,913",1,"100,000","97,993",Down,1,,"4,303","5,210","15,145",-1,0,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nita_b1068
183,7392861575922827280,risingwithcristina,GO,,8,@cristinaallwitchy,,LEVI,8,Y,1.00,1,16%,7,6,2,15,13,"1,913","6,589",1,"100,000","98,087",Down,1,,"99,526","3,240",279,-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@risingwithcristina
184,7402976045227556880,lyvidyka,GO,,13,@lyvidyka,,LEVI,0,Y,1.00,1,16%,7,6,3,15,12,"1,883","6,486",1,"100,000","98,117",Down,1,,"9,961",0,394,-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lyvidyka
185,7455857931691507713,sebastianadamick,GO,1,15,@stretchbat92674,,LEVI,1,Y,1.00,9,141%,11,2,24,30,6,"1,835","6,321",1,"100,000","98,165",-,1,,955,"8,444","1,787",2,3,18,"8,000",0,"-4,000",-,0,15,40,0,https://www.tiktok.com/@sebastianadamick
186,7359139443036389382,hotsenorita2,GO,,20,@riak2977,Gaming,LEVI,4,Y,1.00,2,31%,7,5,6,15,9,"1,673","5,763",1,"100,000","98,327",Down,1,,"23,192",193,167,0,1,4,"6,000",0,0,-,0,8,20,0,https://www.tiktok.com/@hotsenorita2
187,7379128586931929104,kingeloteroman,GO,,22,,,LEVI,25,Y,1.00,4,63%,7,3,26,15,-11,"1,661","5,721",1,"100,000","98,339",Down,1,,"541,547","6,668","7,533",4,4,24,"10,000",0,"10,000",-,0,22,80,0,https://www.tiktok.com/@kingeloteroman
188,7495549920183648257,accountnot.found.32,GO,,12,@accountnot.found29,,COLTON,0,Y,1.00,0,0%,7,7,0,15,15,"1,651","5,687",1,"100,000","98,349",Down,1,,127,"2,318",225,-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@accountnot.found.32
189,7359139426389262342,poecelain,GO,,25,,,SVEN,27,Y,1.00,6,94%,7,1,18,15,-3,"1,548","5,332",1,"100,000","98,452",Down,1,,"15,901","12,513","37,298",2,5,22,0,0,0,-,0,15,40,0,https://www.tiktok.com/@poecelain
190,7585682806014132279,alexshopsfar3,GO,,4,@alexshopsfar,,LEVI,47,Y,1.00,6,94%,7,1,16,15,-1,"1,508","5,194",1,"100,000","98,492",Down,1,,"5,882",568,"1,308",0,2,7,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alexshopsfar3
191,7507826762513154064,natures_kill,GO,0,11,@vonature,Gaming,CARRINGTON,12,Y,1.00,7,110%,8,1,25,20,-5,"1,488","5,125",1,"100,000","98,512",-,1,,"1,754","16,893","5,217",5,5,31,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@natures_kill
192,7359136208573792261,mikaylaa.10,GO,,31,@mikaylaa10,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,"1,406","4,843",1,"100,000","98,594",Down,1,,"308,167",455,"1,603",-1,-1,1,"21,575",0,"18,375",-,0,8,20,0,https://www.tiktok.com/@mikaylaa.10
193,7451019704396906497,likeromeo,GO,,16,@likeromeo,Gaming,LEVI,13,Y,1.00,1,16%,7,6,2,15,13,"1,349","4,647",1,"100,000","98,651",Down,1,,"7,117","8,697","9,437",-1,0,1,"9,000",0,"7,000",-,0,8,20,0,https://www.tiktok.com/@likeromeo
194,7510768475086897168,frimzayy,GO,,10,@nessa7885,,SVEN,24,Y,1.00,2,31%,7,5,5,15,10,"1,318","4,540",1,"100,000","98,682",Down,1,,"48,266","2,922","1,167",0,-1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@frimzayy
195,7597968965910183950,anaylanaee,GO,,3,,,LEVI,17,Y,1.00,0,0%,7,7,1,15,14,"1,314","4,526",1,"100,000","98,686",Down,1,✧,"34,687",9,39,-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@anaylanaee
196,7513023387602829313,wildstr8,GO,,5,@envision118795,,LEVI,116,Y,1.00,3,47%,7,4,6,15,9,"1,115","3,841",1,"100,000","98,885",Down,1,,"12,167","1,192","3,126",-1,0,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wildstr8
197,7398369743926804497,ryanrevard,GO,,20,@ryanrevard,,LEVI,36,Y,1.00,0,0%,7,7,2,15,13,"1,085","3,737",1,"100,000","98,915",Down,1,,"3,501,143","20,790","18,019",-1,0,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ryanrevard
198,7556036722329698317,blessxblessx,GO,,6,@blessx6975,Gaming,LEVI,10,Y,1.00,6,94%,7,1,53,15,-38,"1,085","3,737",1,"100,000","98,915",Down,1,,"11,344","3,058","23,514",-1,1,3,0,0,0,-,0,8,20,0,https://www.tiktok.com/@blessxblessx
199,7466992762915667985,mulletdevotional,GO,0,2,,,LEVI,21,Y,1.00,7,110%,8,1,34,20,-14,"1,064","3,665",1,"100,000","98,936",-,1,✧,"97,374","1,213",,4,,14,0,0,0,-,0,22,80,0,https://www.tiktok.com/@mulletdevotional
200,7460332171950161936,dimplesarelife,GO,,5,,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,"1,040","3,582",1,"100,000","98,960",Down,1,,"4,476",178,"17,553",-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dimplesarelife
201,7445169513122971665,melina_cajunroyaltea,GO,,6,,,LEVI,152,Y,1.00,3,47%,7,4,6,15,9,"1,029","3,544",1,"100,000","98,971",Down,1,,"1,291,699",0,"1,251",-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@melina_cajunroyaltea
202,7402863261353312273,fatalparadox11877,GO,,20,@fatalparadox11877,,LEVI,1,Y,1.00,3,47%,7,4,10,15,5,"1,002","3,451",1,"100,000","98,998",Down,1,,"4,885","2,626","7,180",1,2,9,"2,500",0,"2,500",-,0,11,30,0,https://www.tiktok.com/@fatalparadox11877
203,7433137488866164753,iluvgg_,GO,,17,@iluvgg_,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,"1,000","3,444",1,"100,000","99,000",Down,1,,"4,132,464",50,"5,421",-1,-1,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iluvgg_
204,7454734609608146945,fdgaming19,GO,,15,@warrencody71,Gaming,SIERRA,0,Y,1.00,1,16%,7,6,9,15,6,920,"3,169",1,"100,000","99,080",Down,1,,"5,469","10,759","6,930",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@fdgaming19
205,7504020275906740240,thecontroversialblonde,GO,,11,@thecontroversialblonde,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,917,"3,159",1,"100,000","99,083",Down,1,,"1,547,356","8,764","12,658",-1,-1,0,"2,500",0,0,-,0,8,20,0,https://www.tiktok.com/@thecontroversialblonde
206,7519300322448310289,barrywhit3,GO,,10,@barrywht3,,,24,Y,1.00,2,31%,7,5,2,15,13,882,"3,038",1,"100,000","99,118",Down,1,,"3,220,585",0,0,-1,-1,0,"1,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@barrywhit3
207,7463636777518088193,itsbriannablake,GO,,15,@brianna_iguana,Music,LEVI,65,Y,1.00,4,63%,7,3,5,15,10,873,"3,007",1,"100,000","99,127",Down,1,,"1,836,841","1,622","59,222",-1,1,4,"7,000",0,"7,000",-,0,8,20,0,https://www.tiktok.com/@itsbriannablake
208,7585352066416132151,danny.buth,GO,,4,@risingsun.,Gaming,BRYTON,11,Y,1.00,6,94%,7,1,27,15,-12,862,"2,969",1,"100,000","99,138",Down,1,,"3,846","3,947","5,932",2,5,20,0,0,0,-,0,15,40,0,https://www.tiktok.com/@danny.buth
209,7524533007961751553,bananasuperwoman,GO,,3,,,,169,Y,1.00,1,16%,7,6,2,15,13,844,"2,907",1,"100,000","99,156",Down,1,✦,165,37,"5,769",-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@bananasuperwoman
210,7359136395657019397,jordan.o1son,GO,,30,@jordan.o1son_20836,,,1,Y,1.00,1,16%,7,6,2,15,13,842,"2,900",1,"100,000","99,158",Down,1,,"2,516",0,0,-1,-1,0,"8,500",0,"-8,500",-,0,8,20,0,https://www.tiktok.com/@jordan.o1son
211,7542994340252008462,destany717,GO,,8,,,LEVI,18,Y,1.00,3,47%,7,4,5,15,10,809,"2,787",1,"100,000","99,191",Down,1,,"107,358","6,473","17,090",0,0,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@destany717
212,7590547285004566542,imjustsaiyanbro,GO,,3,@imjussaiyanbro5220,Gaming,LEVI,29,Y,1.00,4,63%,7,3,10,15,5,794,"2,735",1,"100,000","99,206",Down,1,✦,"38,326","7,545","3,674",2,2,11,0,0,0,1x,0,15,40,0,https://www.tiktok.com/@imjustsaiyanbro
213,7612028316274475022,tyrellgreenlee,GO,,1,@tyrellgreenlee,,,8,Y,1.00,3,47%,7,4,5,15,10,740,"2,549",1,"100,000","99,260",Down,1,✦,"5,738",,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@tyrellgreenlee
214,7426443199394185233,jarajj1,GO,,18,,,,6,Y,1.00,2,31%,7,5,2,15,13,713,"2,456",1,"100,000","99,287",Down,1,,"50,966",130,"2,420",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jarajj1
215,7359139437110067205,chadly886,GO,,25,@chadly886,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,681,"2,346",1,"100,000","99,319",Down,1,,"3,947","5,297",0,-1,-1,0,"10,500",0,"10,500",-,0,8,20,0,https://www.tiktok.com/@chadly886
216,7359138535707967493,jenni_from_the_block0,GO,,3,@juicy_jen,,LEVI,49,Y,1.00,3,47%,7,4,11,15,4,663,"2,284",1,"100,000","99,337",Down,1,✦,"2,325","26,111",13,4,-1,13,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@jenni_from_the_block0
217,7494442891004280833,fizzle_station,GO,,2,@califizz,Gaming,LEVI,4,Y,1.00,6,94%,7,1,19,15,-4,654,"2,253",1,"100,000","99,346",Down,1,✦,"5,549","13,914",,5,,15,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@fizzle_station
218,7562263750460456974,bluubanddchef,GO,,6,@chefbluu,,,5,Y,1.00,2,31%,7,5,3,15,12,651,"2,242",1,"100,000","99,349",Down,1,,"20,765","2,722",0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bluubanddchef
219,7359135813340266502,itsjimmay,GO,,32,@itsjimmay,,LEVI,2,Y,1.00,2,31%,7,5,5,15,10,649,"2,235",1,"100,000","99,351",Down,1,,"10,579","54,886","2,688",-1,-1,2,"19,750",0,"19,750",-,0,8,20,"1,000",https://www.tiktok.com/@itsjimmay
220,7523616145459527681,midnightxreign,GO,,5,@marianaabb,,ALLIE,3,Y,1.00,2,31%,7,5,3,15,12,648,"2,232",1,"100,000","99,352",Down,1,,"3,033","1,183","6,635",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@midnightxreign
221,7467718585595723793,a_aronfish,GO,,14,@a_aronfish,,LEVI,9,Y,1.00,1,16%,7,6,1,15,14,647,"2,229",1,"100,000","99,353",Down,1,,"1,514,292","13,302","68,740",-1,0,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@a_aronfish
222,7418793145070043137,x_deej_x,GO,,3,@deej_htown,,,13,Y,1.00,3,47%,7,4,5,15,10,645,"2,222",1,"100,000","99,355",Down,1,✦,"10,377","2,260",244,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@x_deej_x
223,7399857919480840209,inside_the_autistic_mind,GO,,8,@gracied28,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,639,"2,201",1,"100,000","99,361",Down,1,,"4,134","12,093","12,920",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@inside_the_autistic_mind
224,7359135442551209989,rcvry_w._uncle_louie,GO,,34,@uncle_louie303,,LEVI,11,Y,1.00,0,0%,7,7,2,15,13,599,"2,063",1,"100,000","99,401",Down,1,,"29,935","4,417",706,0,-1,1,"11,250",0,"11,250",-,0,8,20,0,https://www.tiktok.com/@rcvry_w._uncle_louie
225,7541082464794722317,monkabutt1,GO,,8,,,,362,Y,1.00,0,0%,7,7,0,15,15,559,"1,925",1,"100,000","99,441",Down,1,,"87,228",764,"5,267",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@monkabutt1
226,7521902300512960529,pmarsha423gmail.com,GO,,9,,,,12,Y,1.00,2,31%,7,5,2,15,13,549,"1,891",1,"100,000","99,451",Down,1,,"11,699",404,"1,141",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@pmarsha423gmail.com
227,7359135918558576646,amyluwho982,GO,,20,@amyluberry,,,1,Y,1.00,2,31%,7,5,3,15,12,514,"1,770",1,"100,000","99,486",Down,1,,"12,034",828,"1,361",-1,-1,0,"18,500",0,-500,-,0,8,20,0,https://www.tiktok.com/@amyluwho982
228,7359138374126665733,1gator90,GO,,26,@gatorreb3l,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,505,"1,739",1,"100,000","99,495",Down,1,,"7,749","1,178","11,061",-1,-1,0,"16,000",0,"-2,000",-,0,8,20,0,https://www.tiktok.com/@1gator90
229,7611963157363572750,gentryblue,GO,,1,,,DYLAN,1,Y,1.00,2,31%,7,5,3,15,12,503,"1,733",1,"100,000","99,497",Down,1,✦,"836,989",,,,,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@gentryblue
230,7359134498598158342,caleb_caldwell1,GO,,48,@calebcaldwell,Gaming,,18,Y,1.00,1,16%,7,6,1,15,14,499,"1,719",1,"100,000","99,501",Down,1,,"2,139,909","2,649","9,426",-1,-1,0,"83,125",0,"83,125",-,0,8,20,0,https://www.tiktok.com/@caleb_caldwell1
231,7548574120376647694,sosefinaaah,GO,,7,,,LEVI,9,Y,1.00,1,16%,7,6,5,15,10,495,"1,705",1,"100,000","99,505",Down,1,,"38,027","17,151","43,392",4,5,27,0,0,0,-,0,22,80,0,https://www.tiktok.com/@sosefinaaah
232,7582956443989524535,johnstonecountry,GO,,4,@johnstonecountry,,DYLAN,67,Y,1.00,4,63%,7,3,13,15,2,491,"1,691",1,"100,000","99,509",Down,1,,"14,384","9,969","9,064",1,0,3,0,0,0,-,0,11,30,0,https://www.tiktok.com/@johnstonecountry
233,7575262176085164045,genxjamz,GO,,5,@genxjamz,,LEVI,1,Y,1.00,1,16%,7,6,1,15,14,487,"1,677",1,"100,000","99,513",Down,1,,"2,375","11,328","28,848",1,3,12,0,0,0,-,0,11,30,0,https://www.tiktok.com/@genxjamz
234,7359139194351976453,mattdd1984,GO,,6,@mattdd1984,,,0,Y,1.00,0,0%,7,7,0,15,15,483,"1,664",1,"100,000","99,517",Down,1,,"3,092",145,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mattdd1984
235,7545275004133523470,1codybentley,GO,,7,@1codybentley,Gaming,BRYTON,5,Y,1.00,3,47%,7,4,11,15,4,413,"1,423",1,"100,000","99,587",Down,1,,"76,497",285,"2,796",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@1codybentley
236,7359135591147274246,yourfriendm00nmusic,GO,,33,@yourfriendm00n,Music,LEVI,4,Y,1.00,1,16%,7,6,1,15,14,384,"1,323",1,"100,000","99,616",Down,1,,"973,528","12,140","211,901",-1,1,10,"20,750",0,"13,750",-,0,8,20,0,https://www.tiktok.com/@yourfriendm00nmusic
237,7602394582281764878,humblekeshhh,GO,,2,,,LEVI,6,Y,1.00,3,47%,7,4,6,15,9,377,"1,299",1,"100,000","99,623",Down,1,✦,"66,532","6,942",,1,,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@humblekeshhh
238,7507053838655078417,mrsbryan27,GO,1,11,@beccabryan,,CARRINGTON,141,Y,1.00,8,125%,11,3,32,30,-2,374,"1,288",1,"100,000","99,626",-,1,,"2,338,315","2,487","1,355",5,5,30,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@mrsbryan27
239,7534478942514855949,caymanmjohn,GO,,8,@johhnnycatman,,LEVI,5,Y,1.00,1,16%,7,6,1,15,14,367,"1,264",1,"100,000","99,633",Down,1,,"73,214","10,916","41,975",-1,0,1,"31,000",0,0,-,0,8,20,0,https://www.tiktok.com/@caymanmjohn
240,7359134725187207174,g_money0805,GO,,43,@g_money0805,,LEVI,0,Y,1.00,0,0%,7,7,0,15,15,354,"1,219",1,"100,000","99,646",Down,1,,"46,661","31,016","80,809",0,2,9,0,0,0,-,0,8,20,0,https://www.tiktok.com/@g_money0805
241,7505245178995884033,alaskanbassgal,GO,,11,,,,31,Y,1.00,1,16%,7,6,2,15,13,347,"1,195",1,"100,000","99,653",Down,1,,"25,582",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alaskanbassgal
242,7359135160358699014,kayy.jayy26,GO,,36,@kayy.jayy26,,LEVI,6,Y,1.00,4,63%,7,3,7,15,8,342,"1,178",1,"100,000","99,658",Down,1,,"845,759","14,360","157,690",2,3,19,"10,500","4,000","4,500",-,0,15,40,0,https://www.tiktok.com/@kayy.jayy26
243,7457401443486826512,_kristie032,GO,,15,@kristie_32,,PAUL,1,Y,1.00,1,16%,7,6,1,15,14,322,"1,109",1,"100,000","99,678",Down,1,,"2,088","5,310","9,788",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@_kristie032
244,7504376226061123585,juustjewel,GO,,7,@jeweljonesfree,,,11,Y,1.00,0,0%,7,7,0,15,15,287,989,1,"100,000","99,713",Down,1,,"12,245,978","5,251","22,930",-1,-1,0,"26,000",0,"10,000",-,0,8,20,0,https://www.tiktok.com/@juustjewel
245,7359138654733926405,01cumminspassenger,GO,,26,@alexismerritt,,DYLAN,0,Y,1.00,0,0%,7,7,0,15,15,282,971,1,"100,000","99,718",Down,1,,"9,875",244,654,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@01cumminspassenger
246,7580253432372576270,the_ss_lifestyle,GO,,4,,,LEVI,78,Y,1.00,3,47%,7,4,11,15,4,261,899,1,"100,000","99,739",Down,1,,"93,758","1,039","1,233",4,5,26,0,0,0,-,0,22,80,0,https://www.tiktok.com/@the_ss_lifestyle
247,7598360367479439415,mariithonner,GO,,3,@sorrynotsorri,,LEVI,9,Y,1.00,4,63%,7,3,10,15,5,260,896,1,"100,000","99,740",Down,1,✦,"289,616",875,70,1,-1,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@mariithonner
248,7443598415260401680,1250dream,GO,,16,@genx76,Gaming,,0,Y,1.00,1,16%,7,6,1,15,14,246,847,1,"100,000","99,754",Down,1,,"10,272","1,375","1,914",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@1250dream
249,7359139856754376709,mf.josh,GO,,24,@mf.josh.tiktok,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,236,813,1,"100,000","99,764",Down,1,,"2,136",0,"1,347",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mf.josh
250,7495246070599909392,commakaze,GO,,12,@officialcommakaze,,LEVI,1,Y,1.00,1,16%,7,6,4,15,11,231,796,1,"100,000","99,769",Down,1,,"66,863","9,025","3,019",0,0,1,0,0,0,-,0,8,20,0,https://www.tiktok.com/@commakaze
251,7597517130489151502,lmrese,GO,,3,@imrese,Gaming,LEVI,62,Y,1.00,5,78%,7,2,25,15,-10,231,796,1,"100,000","99,769",Down,1,✦,"33,392","2,031",89,4,5,26,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@lmrese
252,7515218343071088657,ailipsbeauty0,GO,,10,,,,2,Y,1.00,1,16%,7,6,1,15,14,231,796,1,"100,000","99,769",Down,1,,"75,790","1,520","2,534",-1,0,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ailipsbeauty0
253,7359135689868443654,carringtonchronicles,GO,,33,@carringtonchronicles,Gaming,LEVI,4,Y,1.00,1,16%,7,6,1,15,14,230,792,1,"100,000","99,770",Down,1,,"7,938,946","24,531","71,893",0,5,18,0,0,"-30,000",-,0,8,20,0,https://www.tiktok.com/@carringtonchronicles
254,7444829624510529537,monanightmare,GO,,16,@monanightmare,,LEVI,388,Y,1.00,4,63%,7,3,11,15,4,226,778,1,"100,000","99,774",Down,1,,"109,618",759,"2,742",0,2,6,0,0,0,-,0,8,20,0,https://www.tiktok.com/@monanightmare
255,7490726688108724241,jjreefs,GO,,12,,,LEVI,9,Y,1.00,6,94%,7,1,12,15,3,219,754,1,"100,000","99,781",Down,1,,"8,040","2,091",592,2,0,6,0,0,0,-,0,15,40,0,https://www.tiktok.com/@jjreefs
256,7605576578982035470,lady_cabernet,GO,0,2,@lady_cab,Gaming,LEVI,33,Y,1.00,7,110%,8,1,19,20,1,212,730,1,"100,000","99,788",-,1,✦,"6,437","1,979",,3,,10,0,0,0,1x,0,18,60,0,https://www.tiktok.com/@lady_cabernet
257,7359136568071979013,adubthewarriorprincess,GO,,13,@nikkithewarriorprincess,,SVEN,0,Y,1.00,0,0%,7,7,0,15,15,196,675,1,"100,000","99,804",Down,1,,"108,217","3,162",444,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@adubthewarriorprincess
258,7390068722897174529,softglamasmr,GO,,8,@makeupbystephiemarie,,LEVI,4,Y,1.00,3,47%,7,4,4,15,11,196,675,1,"100,000","99,804",Down,1,,"136,585","22,831","23,590",1,1,6,0,0,0,-,0,11,30,0,https://www.tiktok.com/@softglamasmr
259,7359137468723200006,niatravelstome,GO,,9,@bloomings0ul,,,11,Y,1.00,3,47%,7,4,6,15,9,173,596,1,"100,000","99,827",Down,1,,"61,492","1,060","3,375",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@niatravelstome
260,7540422547419217975,lalaloopsy.daisy,GO,,8,,,,1,Y,1.00,0,0%,7,7,1,15,14,154,530,1,"100,000","99,846",Down,1,,"10,688",248,37,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lalaloopsy.daisy
261,7359135444145274886,srt.berner420,GO,,34,@itsme261,,LEVI,3,Y,1.00,0,0%,7,7,1,15,14,134,462,1,"100,000","99,866",Down,1,,"278,633","34,627","27,677",-1,-1,1,"6,250",0,"6,250",-,0,8,20,0,https://www.tiktok.com/@srt.berner420
262,7537809549294878775,stonagalbuzz420,GO,,8,@stonagal420,,,5,Y,1.00,2,31%,7,5,3,15,12,131,451,1,"100,000","99,869",Down,1,,"4,043",544,362,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stonagalbuzz420
263,7488407886146830337,mecheware1959,GO,,12,@mecheware,,SVEN,1,Y,1.00,2,31%,7,5,3,15,12,128,441,1,"100,000","99,872",Down,1,,"1,400","3,062","6,391",-1,2,5,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mecheware1959
264,7359137386623893509,stitchfamily626,GO,,13,@sfamily314,,BRYTON,0,Y,1.00,0,0%,7,7,0,15,15,126,434,1,"100,000","99,874",Down,1,,"2,416",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stitchfamily626
265,7359138563587506181,howlingattheearth,GO,,26,@howlingattheearth,Music,LEVI,1,Y,1.00,3,47%,7,4,8,15,7,123,424,1,"100,000","99,877",Down,1,,"28,661",177,395,0,1,3,0,0,0,-,0,8,20,0,https://www.tiktok.com/@howlingattheearth
266,7359686639905718273,khrisskontours,GO,,24,,,LEVI,52,Y,1.00,3,47%,7,4,7,15,8,121,417,1,"100,000","99,879",Down,1,,"1,570,454","3,019","1,936",-1,1,2,0,0,0,-,0,8,20,0,https://www.tiktok.com/@khrisskontours
267,7425644891335819265,amberlmccrea,GO,,18,@therapeuticnutritionist,,DYLAN,1,Y,1.00,1,16%,7,6,2,15,13,108,372,1,"100,000","99,892",Down,1,,"14,977",118,353,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@amberlmccrea
268,7585925369484656654,zerixkbm,GO,,4,@zerixkbm,Gaming,BRYTON,3,Y,1.00,1,16%,7,6,2,15,13,104,358,1,"100,000","99,896",Down,1,,136,"2,040","15,874",2,4,17,0,0,0,-,0,15,40,0,https://www.tiktok.com/@zerixkbm
269,7503687878057295873,brick2424,GO,,11,@brigette2025,,,39,Y,1.00,1,16%,7,6,1,15,14,104,358,1,"100,000","99,896",Down,1,,"52,053",334,252,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brick2424
270,7359139288946245637,lisamarieshippy,GO,,25,,,,0,Y,1.00,0,0%,7,7,1,15,14,102,351,1,"100,000","99,898",Down,1,,"10,541",940,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lisamarieshippy
271,7475913456957308945,homiequest,GO,1,14,@pwettyderek,Gaming,CARRINGTON,7,Y,1.00,9,141%,11,2,56,30,-26,98,338,1,"100,000","99,902",-,1,,"180,464","1,341",520,5,5,30,0,0,0,1x,0,22,80,0,https://www.tiktok.com/@homiequest
272,7597658582695526455,ijaneeg,GO,,3,@ijaneeg,,LEVI,2,Y,1.00,1,16%,7,6,1,15,14,93,320,1,"100,000","99,907",Down,1,✦,"17,946","18,882","2,910",1,-1,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@ijaneeg
273,7504826782965760017,katelyn.mitchell23,GO,,3,@katelynmitchell0291,,,10,Y,1.00,3,47%,7,4,6,15,9,90,310,1,"100,000","99,910",Down,1,✦,292,67,0,-1,-1,0,0,0,0,1x,0,8,20,0,https://www.tiktok.com/@katelyn.mitchell23
274,7552939326489903118,daethaabratt,GO,,7,,,,12,Y,1.00,1,16%,7,6,2,15,13,88,303,1,"100,000","99,912",Down,1,,"172,557",485,"3,128",-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@daethaabratt
276,7359135484905553925,nicolefarahh,GO,,34,@nicolefarah.,,LEVI,28,Y,1.00,0,0%,7,7,0,15,15,79,272,1,"100,000","99,921",Down,1,,"2,215,714","23,873","9,062",-1,-1,1,"11,250",0,"11,250",-,0,8,20,0,https://www.tiktok.com/@nicolefarahh
277,7601660558693285902,stubbsx88,GO,,2,@mstubbs88,,LEVI,10,Y,1.00,2,31%,7,5,2,15,13,76,262,1,"100,000","99,924",Down,1,✦,"19,280","8,435",,1,,3,0,0,0,1x,0,11,30,0,https://www.tiktok.com/@stubbsx88
278,7499632144470507521,afternoon_dream007,GO,,11,,,,0,Y,1.00,0,0%,7,7,0,15,15,70,241,1,"100,000","99,930",Down,1,,"7,250",425,165,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@afternoon_dream007
279,7359139490306195461,queenb_597,GO,,24,@queenlalo,,,0,Y,1.00,0,0%,7,7,0,15,15,68,234,1,"100,000","99,932",Down,1,,"12,563",144,148,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenb_597
280,7408815219029508113,gtrose,GO,,4,@gtrose_,,,0,Y,1.00,0,0%,7,7,0,15,15,51,176,1,"100,000","99,949",Down,1,,"10,795",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@gtrose
